Time	Channel A	Channel B
(us)	(V)	(mV)

-1.99949909	-0.00793481	-1.58696200
-1.97949909	-0.00793481	-1.58696200
-1.95949909	0.00000000	-1.58696200
-1.93949909	-0.00793481	-3.17392500
-1.91949909	-0.00793481	-3.17392500
-1.89949909	-0.00793481	-1.58696200
-1.87949909	-0.00793481	0.00000000
-1.85949909	-0.00793481	-1.58696200
-1.83949909	-0.00793481	0.00000000
-1.81949909	-0.00793481	0.00000000
-1.79949909	-0.00793481	-1.58696200
-1.77949909	-0.00793481	-1.58696200
-1.75949909	-0.00793481	-3.17392500
-1.73949909	-0.00793481	-1.58696200
-1.71949909	-0.00793481	-1.58696200
-1.69949909	-0.00793481	-3.17392500
-1.67949909	-0.00793481	-3.17392500
-1.65949909	-0.00793481	-1.58696200
-1.63949909	-0.00793481	-1.58696200
-1.61949909	-0.00793481	-1.58696200
-1.59949909	-0.00793481	1.58696200
-1.57949909	-0.00793481	0.00000000
-1.55949909	-0.00793481	0.00000000
-1.53949909	-0.00793481	0.00000000
-1.51949909	0.00000000	0.00000000
-1.49949909	-0.00793481	0.00000000
-1.47949909	0.00000000	-1.58696200
-1.45949909	-0.00793481	0.00000000
-1.43949909	0.00000000	1.58696200
-1.41949909	-0.00793481	0.00000000
-1.39949909	0.00000000	0.00000000
-1.37949909	-0.00793481	-1.58696200
-1.35949909	-0.00793481	0.00000000
-1.33949909	-0.00793481	-1.58696200
-1.31949909	-0.00793481	0.00000000
-1.29949909	-0.00793481	-1.58696200
-1.27949910	-0.00793481	0.00000000
-1.25949910	-0.00793481	0.00000000
-1.23949910	-0.00793481	1.58696200
-1.21949910	0.00000000	1.58696200
-1.19949910	-0.00793481	1.58696200
-1.17949910	0.00000000	0.00000000
-1.15949910	-0.00793481	0.00000000
-1.13949910	0.00000000	-1.58696200
-1.11949910	-0.00793481	0.00000000
-1.09949910	0.00000000	-1.58696200
-1.07949910	-0.00793481	-1.58696200
-1.05949910	0.00000000	-1.58696200
-1.03949910	0.00000000	-1.58696200
-1.01949910	-0.00793481	-1.58696200
-0.99949910	-0.00793481	-3.17392500
-0.97949910	-0.00793481	-3.17392500
-0.95949910	-0.00793481	-1.58696200
-0.93949910	-0.00793481	0.00000000
-0.91949910	-0.00793481	-1.58696200
-0.89949910	0.00000000	-1.58696200
-0.87949910	-0.00793481	0.00000000
-0.85949910	-0.00793481	0.00000000
-0.83949910	-0.00793481	0.00000000
-0.81949910	0.00000000	-1.58696200
-0.79949910	0.00000000	0.00000000
-0.77949910	0.00000000	0.00000000
-0.75949910	-0.00793481	0.00000000
-0.73949910	0.00000000	0.00000000
-0.71949910	0.00000000	0.00000000
-0.69949910	0.00000000	0.00000000
-0.67949910	-0.00793481	0.00000000
-0.65949910	0.00000000	0.00000000
-0.63949910	-0.00793481	0.00000000
-0.61949910	0.00000000	0.00000000
-0.59949910	-0.00793481	0.00000000
-0.57949910	0.00000000	0.00000000
-0.55949910	-0.00793481	1.58696200
