Time	Channel A	Channel B
(us)	(V)	(mV)

-1.99900001	-0.00793481	-3.96740600
-1.97900001	-0.00793481	-7.93481200
-1.95900001	-0.00793481	-3.96740600
-1.93900001	-0.00793481	-3.96740600
-1.91900001	-0.00793481	-3.96740600
-1.89900001	-0.00793481	-3.96740600
-1.87900001	-0.00793481	-3.96740600
-1.85900001	-0.00793481	-7.93481200
-1.83900001	-0.00793481	-7.93481200
-1.81900001	-0.00793481	-3.96740600
-1.79900001	-0.00793481	-3.96740600
-1.77900001	-0.00793481	-3.96740600
-1.75900001	-0.00793481	-3.96740600
-1.73900001	-0.00793481	-3.96740600
-1.71900001	-0.00793481	-3.96740600
-1.69900001	-0.00793481	-3.96740600
-1.67900001	-0.00793481	-3.96740600
-1.65900001	-0.00793481	-3.96740600
-1.63900001	-0.00793481	-3.96740600
-1.61900001	-0.00793481	-7.93481200
-1.59900001	-0.00793481	-7.93481200
-1.57900001	-0.00793481	-7.93481200
-1.55900001	-0.00793481	-7.93481200
-1.53900001	-0.00793481	-7.93481200
-1.51900001	-0.00793481	-7.93481200
-1.49900001	-0.00793481	-7.93481200
-1.47900001	-0.00793481	-7.93481200
-1.45900001	-0.00793481	-7.93481200
-1.43900001	-0.00793481	-7.93481200
-1.41900001	-0.00793481	-7.93481200
-1.39900001	-0.00793481	-3.96740600
-1.37900001	-0.00793481	-3.96740600
-1.35900001	-0.00793481	-3.96740600
-1.33900001	-0.00793481	-3.96740600
-1.31900001	-0.00793481	-3.96740600
-1.29900001	-0.00793481	-7.93481200
-1.27900001	-0.00793481	-3.96740600
-1.25900001	-0.00793481	-3.96740600
-1.23900001	-0.00793481	-3.96740600
-1.21900001	-0.00793481	-3.96740600
-1.19900001	-0.00793481	-7.93481200
-1.17900001	-0.00793481	-3.96740600
-1.15900001	-0.00793481	-3.96740600
-1.13900001	-0.00793481	-3.96740600
-1.11900001	-0.00793481	-3.96740600
-1.09900001	-0.00793481	-3.96740600
-1.07900001	-0.00793481	-3.96740600
-1.05900001	-0.00793481	-3.96740600
-1.03900001	-0.00793481	-3.96740600
-1.01900001	-0.00793481	-3.96740600
-0.99900001	-0.00793481	-3.96740600
-0.97900001	-0.00793481	-3.96740600
-0.95900001	-0.00793481	-3.96740600
-0.93900001	-0.00793481	-3.96740600
-0.91900001	-0.00793481	-3.96740600
-0.89900001	-0.00793481	-3.96740600
-0.87900001	-0.00793481	-3.96740600
-0.85900001	-0.00793481	-3.96740600
-0.83900001	-0.00793481	-3.96740600
-0.81900001	-0.00793481	-3.96740600
-0.79900001	-0.00793481	-3.96740600
-0.77900001	-0.00793481	-7.93481200
-0.75900001	-0.00793481	-7.93481200
-0.73900001	-0.00793481	-3.96740600
-0.71900001	-0.00793481	-3.96740600
-0.69900001	-0.00793481	-3.96740600
-0.67900001	-0.00793481	-3.96740600
-0.65900001	-0.00793481	-3.96740600
-0.63900001	-0.00793481	-3.96740600
-0.61900001	-0.00793481	-7.93481200
