Time	Channel A	Channel B
(us)	(V)	(mV)

-4.95999893	-0.00793481	0.00000000
-4.91999893	0.00000000	0.00000000
-4.87999893	0.00000000	1.58696200
-4.83999893	0.00000000	1.58696200
-4.79999893	0.00000000	1.58696200
-4.75999893	-0.00793481	1.58696200
-4.71999893	0.00000000	0.00000000
-4.67999893	0.00000000	0.00000000
-4.63999893	0.00000000	-1.58696200
-4.59999893	0.00000000	-1.58696200
-4.55999893	0.00000000	0.00000000
-4.51999894	0.00000000	3.17392500
-4.47999894	0.00000000	1.58696200
-4.43999894	0.00000000	-1.58696200
-4.39999894	0.00000000	-1.58696200
-4.35999894	0.00000000	0.00000000
-4.31999894	0.00000000	-3.17392500
-4.27999894	0.00000000	-1.58696200
-4.23999894	0.00000000	1.58696200
-4.19999894	0.00000000	1.58696200
-4.15999894	0.00000000	1.58696200
-4.11999894	0.00000000	1.58696200
-4.07999894	0.00000000	0.00000000
-4.03999894	0.00000000	1.58696200
-3.99999894	0.00000000	1.58696200
-3.95999894	0.00000000	1.58696200
-3.91999894	0.00000000	0.00000000
-3.87999894	0.00000000	0.00000000
-3.83999894	0.00000000	1.58696200
-3.79999894	0.00000000	1.58696200
-3.75999894	0.00000000	0.00000000
-3.71999894	0.00000000	-1.58696200
-3.67999894	0.00000000	1.58696200
-3.63999894	0.00000000	0.00000000
-3.59999894	0.00000000	0.00000000
-3.55999894	0.00000000	-1.58696200
-3.51999894	0.00000000	-3.17392500
-3.47999894	0.00000000	0.00000000
-3.43999894	0.00000000	-1.58696200
-3.39999894	0.00000000	-1.58696200
-3.35999894	0.00000000	-3.17392500
-3.31999894	0.00000000	-1.58696200
-3.27999894	-0.00793481	-3.17392500
-3.23999894	0.00000000	-3.17392500
-3.19999894	0.00000000	-1.58696200
-3.15999894	0.00000000	0.00000000
-3.11999894	0.00000000	0.00000000
-3.07999894	0.00000000	0.00000000
-3.03999894	0.00000000	0.00000000
-2.99999894	0.00000000	-1.58696200
-2.95999894	0.00000000	1.58696200
-2.91999894	0.00000000	0.00000000
-2.87999895	0.00000000	1.58696200
-2.83999895	0.00000000	0.00000000
-2.79999895	0.00000000	0.00000000
-2.75999895	0.00000000	-1.58696200
-2.71999895	0.00000000	-1.58696200
-2.67999895	0.00000000	-3.17392500
-2.63999895	0.00000000	-3.17392500
-2.59999895	0.00000000	-1.58696200
-2.55999895	0.00000000	-3.17392500
-2.51999895	0.00000000	-1.58696200
-2.47999895	0.00000000	-1.58696200
-2.43999895	0.00000000	-1.58696200
-2.39999895	0.00000000	-1.58696200
-2.35999895	0.00000000	-1.58696200
-2.31999895	0.00000000	-3.17392500
-2.27999895	0.00000000	-1.58696200
-2.23999895	0.00000000	1.58696200
-2.19999895	0.00000000	0.00000000
-2.15999895	0.00000000	-1.58696200
-2.11999895	0.00000000	-1.58696200
-2.07999895	0.00000000	-1.58696200
-2.03999895	0.00000000	-1.58696200
-1.99999895	0.00000000	0.00000000
-1.95999895	0.00000000	1.58696200
