Time	Channel A	Channel B
(us)	(V)	(mV)

-1.99949909	-0.00793481	-7.93481200
-1.97949909	-0.00793481	-6.34785000
-1.95949909	-0.00793481	-6.34785000
-1.93949909	-0.00793481	-6.34785000
-1.91949909	-0.00793481	-7.93481200
-1.89949909	-0.00793481	-9.52177400
-1.87949909	-0.00793481	-9.52177400
-1.85949909	-0.00793481	-11.10874000
-1.83949909	-0.00793481	-9.52177400
-1.81949909	-0.00793481	-9.52177400
-1.79949909	-0.00793481	-9.52177400
-1.77949909	-0.00793481	-9.52177400
-1.75949909	-0.00793481	-9.52177400
-1.73949909	-0.00793481	-9.52177400
-1.71949909	-0.00793481	-9.52177400
-1.69949909	-0.00793481	-7.93481200
-1.67949909	-0.00793481	-7.93481200
-1.65949909	-0.00793481	-7.93481200
-1.63949909	-0.00793481	-7.93481200
-1.61949909	-0.00793481	-9.52177400
-1.59949909	-0.00793481	-11.10874000
-1.57949909	-0.00793481	-11.10874000
-1.55949909	-0.00793481	-9.52177400
-1.53949909	-0.00793481	-9.52177400
-1.51949909	-0.00793481	-11.10874000
-1.49949909	-0.00793481	-9.52177400
-1.47949909	-0.00793481	-11.10874000
-1.45949909	-0.00793481	-11.10874000
-1.43949909	-0.00793481	-9.52177400
-1.41949909	-0.00793481	-7.93481200
-1.39949909	-0.00793481	-6.34785000
-1.37949909	-0.00793481	-6.34785000
-1.35949909	-0.00793481	-7.93481200
-1.33949909	-0.00793481	-9.52177400
-1.31949909	-0.00793481	-9.52177400
-1.29949909	-0.00793481	-7.93481200
-1.27949910	-0.00793481	-7.93481200
-1.25949910	-0.00793481	-7.93481200
-1.23949910	-0.00793481	-7.93481200
-1.21949910	-0.00793481	-7.93481200
-1.19949910	-0.00793481	-7.93481200
-1.17949910	-0.00793481	-7.93481200
-1.15949910	-0.00793481	-7.93481200
-1.13949910	-0.00793481	-7.93481200
-1.11949910	-0.00793481	-6.34785000
-1.09949910	-0.00793481	-6.34785000
-1.07949910	-0.00793481	-6.34785000
-1.05949910	-0.00793481	-4.76088700
-1.03949910	-0.00793481	-4.76088700
-1.01949910	-0.00793481	-4.76088700
-0.99949910	-0.00793481	-6.34785000
-0.97949910	-0.00793481	-6.34785000
-0.95949910	-0.00793481	-6.34785000
-0.93949910	-0.00793481	-6.34785000
-0.91949910	-0.00793481	-6.34785000
-0.89949910	-0.00793481	-7.93481200
-0.87949910	-0.00793481	-7.93481200
-0.85949910	-0.00793481	-6.34785000
-0.83949910	-0.00793481	-7.93481200
-0.81949910	-0.00793481	-7.93481200
-0.79949910	-0.00793481	-9.52177400
-0.77949910	-0.00793481	-7.93481200
-0.75949910	-0.00793481	-7.93481200
-0.73949910	-0.00793481	-6.34785000
-0.71949910	-0.00793481	-7.93481200
-0.69949910	-0.00793481	-7.93481200
-0.67949910	-0.00793481	-9.52177400
-0.65949910	-0.00793481	-7.93481200
-0.63949910	-0.00793481	-7.93481200
-0.61949910	-0.00793481	-7.93481200
