Time	Channel A	Channel B
(us)	(V)	(mV)

-4.95450013	-0.00793481	-3.17392500
-4.91450013	-0.00793481	-3.17392500
-4.87450013	-0.00793481	-1.58696200
-4.83450013	-0.00793481	-1.58696200
-4.79450013	-0.00793481	-1.58696200
-4.75450013	-0.00793481	-1.58696200
-4.71450013	-0.00793481	-3.17392500
-4.67450013	-0.00793481	-4.76088700
-4.63450013	-0.00793481	-3.17392500
-4.59450013	-0.00793481	-3.17392500
-4.55450013	-0.00793481	-3.17392500
-4.51450013	-0.00793481	-4.76088700
-4.47450013	-0.00793481	-3.17392500
-4.43450013	-0.00793481	-4.76088700
-4.39450013	-0.00793481	-7.93481200
-4.35450013	-0.00793481	-6.34785000
-4.31450013	-0.00793481	-4.76088700
-4.27450013	-0.00793481	-3.17392500
-4.23450013	-0.00793481	-1.58696200
-4.19450013	-0.00793481	-1.58696200
-4.15450013	-0.00793481	-1.58696200
-4.11450013	-0.00793481	-1.58696200
-4.07450013	-0.00793481	0.00000000
-4.03450013	-0.00793481	-1.58696200
-3.99450013	-0.00793481	-1.58696200
-3.95450013	-0.00793481	0.00000000
-3.91450013	-0.00793481	-1.58696200
-3.87450013	-0.00793481	-1.58696200
-3.83450013	-0.00793481	-3.17392500
-3.79450013	-0.00793481	-3.17392500
-3.75450013	-0.00793481	-4.76088700
-3.71450014	-0.00793481	-4.76088700
-3.67450014	-0.00793481	-4.76088700
-3.63450014	-0.00793481	-6.34785000
-3.59450014	-0.00793481	-4.76088700
-3.55450014	-0.00793481	-3.17392500
-3.51450014	-0.00793481	-4.76088700
-3.47450014	-0.00793481	-4.76088700
-3.43450014	-0.00793481	-3.17392500
-3.39450014	-0.00793481	-1.58696200
-3.35450014	-0.00793481	-4.76088700
-3.31450014	-0.00793481	-3.17392500
-3.27450014	-0.00793481	-1.58696200
-3.23450014	-0.00793481	-1.58696200
-3.19450014	-0.00793481	-1.58696200
-3.15450014	-0.00793481	-1.58696200
-3.11450014	-0.00793481	-1.58696200
-3.07450014	-0.00793481	-4.76088700
-3.03450014	-0.00793481	-3.17392500
-2.99450014	-0.00793481	-3.17392500
-2.95450014	-0.00793481	-3.17392500
-2.91450014	-0.00793481	-3.17392500
-2.87450014	-0.00793481	-1.58696200
-2.83450014	-0.00793481	-3.17392500
-2.79450014	-0.00793481	-3.17392500
-2.75450014	-0.00793481	-3.17392500
-2.71450014	-0.00793481	-6.34785000
-2.67450014	-0.00793481	-6.34785000
-2.63450014	-0.00793481	-4.76088700
-2.59450014	-0.00793481	-4.76088700
-2.55450014	-0.00793481	-6.34785000
-2.51450014	-0.00793481	-4.76088700
-2.47450014	-0.00793481	-1.58696200
-2.43450014	-0.00793481	-4.76088700
-2.39450014	-0.00793481	-4.76088700
-2.35450014	-0.00793481	-4.76088700
-2.31450014	-0.00793481	-4.76088700
-2.27450014	-0.00793481	-4.76088700
-2.23450014	-0.00793481	0.00000000
-2.19450014	-0.00793481	-1.58696200
-2.15450014	-0.00793481	-1.58696200
