Time	Channel A	Channel B
(us)	(V)	(mV)

-4.96450002	0.00000000	1.58696200
-4.92450002	0.00000000	1.58696200
-4.88450002	0.00000000	1.58696200
-4.84450002	0.00000000	3.17392500
-4.80450002	0.00000000	4.76088700
-4.76450002	0.00000000	3.17392500
-4.72450002	0.00000000	3.17392500
-4.68450002	0.00000000	0.00000000
-4.64450002	0.00000000	1.58696200
-4.60450002	0.00000000	0.00000000
-4.56450002	0.00000000	0.00000000
-4.52450002	0.00000000	1.58696200
-4.48450002	0.00000000	1.58696200
-4.44450002	0.00000000	0.00000000
-4.40450003	0.00000000	-1.58696200
-4.36450003	0.00000000	-1.58696200
-4.32450003	0.00000000	-1.58696200
-4.28450003	0.00000000	-1.58696200
-4.24450003	0.00000000	0.00000000
-4.20450003	0.00000000	1.58696200
-4.16450003	0.00000000	3.17392500
-4.12450003	0.00000000	0.00000000
-4.08450003	0.00000000	1.58696200
-4.04450003	0.00000000	0.00000000
-4.00450003	0.00000000	0.00000000
-3.96450003	-0.00793481	0.00000000
-3.92450003	0.00000000	1.58696200
-3.88450003	0.00000000	1.58696200
-3.84450003	0.00000000	0.00000000
-3.80450003	0.00000000	1.58696200
-3.76450003	0.00000000	0.00000000
-3.72450003	0.00000000	-1.58696200
-3.68450003	0.00000000	-1.58696200
-3.64450003	0.00000000	-1.58696200
-3.60450003	0.00000000	-3.17392500
-3.56450003	0.00000000	0.00000000
-3.52450003	0.00000000	1.58696200
-3.48450003	0.00000000	-1.58696200
-3.44450003	0.00000000	-3.17392500
-3.40450003	0.00000000	-3.17392500
-3.36450003	0.00000000	-1.58696200
-3.32450003	0.00000000	-1.58696200
-3.28450003	0.00000000	-1.58696200
-3.24450003	0.00000000	-1.58696200
-3.20450003	0.00000000	0.00000000
-3.16450003	0.00000000	1.58696200
-3.12450003	0.00000000	0.00000000
-3.08450003	0.00000000	-1.58696200
-3.04450003	0.00000000	0.00000000
-3.00450003	0.00000000	1.58696200
-2.96450003	-0.00793481	1.58696200
-2.92450003	0.00000000	1.58696200
-2.88450003	0.00000000	1.58696200
-2.84450003	0.00000000	1.58696200
-2.80450003	0.00000000	1.58696200
-2.76450004	0.00000000	0.00000000
-2.72450004	0.00000000	0.00000000
-2.68450004	0.00000000	-3.17392500
-2.64450004	-0.00793481	-3.17392500
-2.60450004	0.00000000	-1.58696200
-2.56450004	0.00000000	-1.58696200
-2.52450004	-0.00793481	-1.58696200
-2.48450004	-0.00793481	0.00000000
-2.44450004	-0.00793481	1.58696200
-2.40450004	0.00000000	0.00000000
-2.36450004	-0.00793481	0.00000000
-2.32450004	0.00000000	-1.58696200
-2.28450004	0.00000000	0.00000000
-2.24450004	-0.00793481	-1.58696200
-2.20450004	0.00000000	0.00000000
-2.16450004	0.00000000	1.58696200
-2.12450004	0.00000000	1.58696200
-2.08450004	0.00000000	1.58696200
-2.04450004	-0.00793481	0.00000000
-2.00450004	0.00000000	-1.58696200
-1.96450004	0.00000000	0.00000000
