Time	Channel A	Channel B
(us)	(V)	(mV)

-2.02441402	0.00000000	1.58696200
-2.00441402	0.00000000	1.58696200
-1.98441402	0.00000000	1.58696200
-1.96441402	0.00000000	1.58696200
-1.94441402	0.00000000	1.58696200
-1.92441402	0.00000000	1.58696200
-1.90441402	0.00000000	1.58696200
-1.88441402	0.00000000	1.58696200
-1.86441402	0.00000000	0.00000000
-1.84441402	0.00000000	0.00000000
-1.82441402	0.00000000	1.58696200
-1.80441402	0.00000000	0.00000000
-1.78441402	0.00000000	1.58696200
-1.76441402	-0.00793481	1.58696200
-1.74441402	0.00000000	3.17392500
-1.72441402	0.00000000	3.17392500
-1.70441402	0.00000000	3.17392500
-1.68441402	0.00000000	1.58696200
-1.66441402	0.00000000	1.58696200
-1.64441402	0.00000000	1.58696200
-1.62441402	0.00000000	1.58696200
-1.60441402	0.00000000	0.00000000
-1.58441402	0.00000000	-1.58696200
-1.56441402	0.00000000	0.00000000
-1.54441402	0.00000000	0.00000000
-1.52441402	0.00000000	0.00000000
-1.50441402	0.00000000	0.00000000
-1.48441402	0.00000000	-1.58696200
-1.46441402	0.00000000	-1.58696200
-1.44441402	0.00000000	0.00000000
-1.42441402	0.00000000	0.00000000
-1.40441402	0.00000000	0.00000000
-1.38441402	0.00000000	0.00000000
-1.36441402	0.00000000	0.00000000
-1.34441402	0.00000000	0.00000000
-1.32441402	0.00000000	-1.58696200
-1.30441402	0.00000000	-1.58696200
-1.28441402	0.00000000	-1.58696200
-1.26441402	0.00000000	0.00000000
-1.24441402	0.00000000	-1.58696200
-1.22441402	0.00000000	-1.58696200
-1.20441402	0.00000000	-1.58696200
-1.18441402	0.00000000	-1.58696200
-1.16441402	0.00000000	-1.58696200
-1.14441402	0.00000000	0.00000000
-1.12441402	0.00000000	-1.58696200
-1.10441402	0.00000000	-1.58696200
-1.08441402	0.00000000	-1.58696200
-1.06441402	-0.00793481	0.00000000
-1.04441402	-0.00793481	0.00000000
-1.02441402	-0.00793481	0.00000000
-1.00441402	0.00000000	1.58696200
-0.98441402	0.00000000	1.58696200
-0.96441402	0.00000000	1.58696200
-0.94441402	0.00000000	0.00000000
-0.92441402	0.00000000	0.00000000
-0.90441402	0.00000000	0.00000000
-0.88441402	0.00000000	1.58696200
-0.86441402	0.00000000	1.58696200
-0.84441402	0.00000000	1.58696200
-0.82441402	0.00000000	0.00000000
-0.80441402	0.00000000	0.00000000
-0.78441402	0.00000000	0.00000000
-0.76441402	0.00000000	0.00000000
-0.74441402	0.00000000	1.58696200
-0.72441402	0.00000000	1.58696200
-0.70441402	0.00000000	0.00000000
-0.68441402	-0.00793481	0.00000000
-0.66441402	0.00000000	0.00000000
-0.64441402	0.00000000	1.58696200
-0.62441402	0.00000000	3.17392500
-0.60441402	0.00000000	3.17392500
-0.58441402	0.00000000	1.58696200
-0.56441402	0.00000000	1.58696200
-0.54441402	-0.00793481	1.58696200
-0.52441403	0.00000000	3.17392500
-0.50441403	0.00000000	3.17392500
