Time	Channel A	Channel B
(us)	(V)	(mV)

-4.98159989	-0.00793481	-4.76088700
-4.94159989	-0.00793481	-4.76088700
-4.90159989	-0.00793481	-4.76088700
-4.86159989	-0.00793481	-6.34785000
-4.82159989	-0.00793481	-6.34785000
-4.78159989	-0.00793481	-3.17392500
-4.74159989	-0.00793481	-4.76088700
-4.70159989	-0.00793481	-6.34785000
-4.66159989	-0.00793481	-6.34785000
-4.62159989	-0.00793481	-9.52177400
-4.58159989	-0.00793481	-9.52177400
-4.54159989	-0.00793481	-9.52177400
-4.50159989	-0.00793481	-6.34785000
-4.46159989	-0.00793481	-4.76088700
-4.42159989	-0.00793481	-4.76088700
-4.38159989	-0.00793481	-4.76088700
-4.34159989	-0.00793481	-4.76088700
-4.30159989	-0.00793481	-7.93481200
-4.26159989	-0.00793481	-4.76088700
-4.22159989	-0.00793481	-4.76088700
-4.18159989	-0.00793481	-4.76088700
-4.14159989	-0.00793481	-4.76088700
-4.10159989	-0.00793481	-3.17392500
-4.06159989	-0.00793481	-3.17392500
-4.02159989	-0.00793481	-4.76088700
-3.98159989	-0.00793481	-4.76088700
-3.94159989	-0.00793481	-4.76088700
-3.90159989	-0.00793481	-4.76088700
-3.86159989	-0.00793481	-6.34785000
-3.82159989	-0.00793481	-4.76088700
-3.78159989	-0.00793481	-6.34785000
-3.74159989	-0.00793481	-4.76088700
-3.70159989	-0.00793481	-4.76088700
-3.66159989	-0.00793481	-6.34785000
-3.62159989	-0.00793481	-6.34785000
-3.58159989	-0.00793481	-6.34785000
-3.54159990	-0.00793481	-4.76088700
-3.50159990	-0.00793481	-6.34785000
-3.46159990	-0.00793481	-7.93481200
-3.42159990	-0.00793481	-7.93481200
-3.38159990	-0.00793481	-7.93481200
-3.34159990	-0.00793481	-4.76088700
-3.30159990	-0.00793481	-4.76088700
-3.26159990	-0.00793481	-6.34785000
-3.22159990	-0.00793481	-6.34785000
-3.18159990	-0.00793481	-4.76088700
-3.14159990	-0.00793481	-4.76088700
-3.10159990	-0.00793481	-6.34785000
-3.06159990	-0.00793481	-3.17392500
-3.02159990	-0.00793481	-3.17392500
-2.98159990	-0.00793481	-4.76088700
-2.94159990	-0.00793481	-6.34785000
-2.90159990	-0.00793481	-6.34785000
-2.86159990	-0.00793481	-6.34785000
-2.82159990	-0.00793481	-6.34785000
-2.78159990	-0.00793481	-4.76088700
-2.74159990	-0.00793481	-6.34785000
-2.70159990	-0.00793481	-4.76088700
-2.66159990	-0.00793481	-4.76088700
-2.62159990	-0.00793481	-6.34785000
-2.58159990	-0.00793481	-7.93481200
-2.54159990	-0.00793481	-6.34785000
-2.50159990	-0.00793481	-7.93481200
-2.46159990	-0.00793481	-4.76088700
-2.42159990	-0.00793481	-4.76088700
-2.38159990	-0.00793481	-4.76088700
-2.34159990	-0.00793481	-4.76088700
-2.30159990	-0.00793481	-6.34785000
-2.26159990	-0.00793481	-4.76088700
-2.22159990	-0.00793481	-4.76088700
