Time	Channel A	Channel B
(us)	(V)	(mV)

-4.99199996	0.00000000	1.58696200
-4.95199996	0.00000000	1.58696200
-4.91199996	0.00000000	1.58696200
-4.87199996	0.00000000	0.00000000
-4.83199996	0.00000000	0.00000000
-4.79199996	0.00000000	3.17392500
-4.75199996	0.00000000	1.58696200
-4.71199996	0.00000000	1.58696200
-4.67199996	0.00000000	3.17392500
-4.63199996	0.00000000	1.58696200
-4.59199996	0.00000000	1.58696200
-4.55199996	0.00000000	3.17392500
-4.51199996	0.00000000	1.58696200
-4.47199996	0.00000000	3.17392500
-4.43199996	0.00000000	3.17392500
-4.39199996	0.00000000	3.17392500
-4.35199996	0.00000000	0.00000000
-4.31199996	0.00000000	0.00000000
-4.27199996	0.00000000	3.17392500
-4.23199996	0.00000000	0.00000000
-4.19199996	0.00000000	0.00000000
-4.15199996	0.00000000	0.00000000
-4.11199996	0.00000000	3.17392500
-4.07199996	0.00000000	0.00000000
-4.03199996	0.00000000	0.00000000
-3.99199996	0.00000000	0.00000000
-3.95199996	0.00000000	0.00000000
-3.91199996	0.00000000	1.58696200
-3.87199997	0.00000000	1.58696200
-3.83199997	0.00000000	0.00000000
-3.79199997	0.00000000	0.00000000
-3.75199997	0.00000000	1.58696200
-3.71199997	0.00000000	1.58696200
-3.67199997	0.00000000	1.58696200
-3.63199997	0.00000000	1.58696200
-3.59199997	0.00000000	3.17392500
-3.55199997	0.00000000	1.58696200
-3.51199997	0.00000000	1.58696200
-3.47199997	0.00000000	1.58696200
-3.43199997	0.00000000	0.00000000
-3.39199997	0.00000000	-1.58696200
-3.35199997	0.00000000	-1.58696200
-3.31199997	0.00000000	0.00000000
-3.27199997	0.00000000	1.58696200
-3.23199997	0.00000000	1.58696200
-3.19199997	0.00000000	1.58696200
-3.15199997	0.00000000	0.00000000
-3.11199997	0.00000000	0.00000000
-3.07199997	0.00000000	-1.58696200
-3.03199997	0.00000000	0.00000000
-2.99199997	0.00000000	0.00000000
-2.95199997	0.00000000	1.58696200
-2.91199997	0.00000000	0.00000000
-2.87199997	0.00000000	-1.58696200
-2.83199997	0.00000000	3.17392500
-2.79199997	0.00000000	0.00000000
-2.75199997	0.00000000	0.00000000
-2.71199997	0.00000000	1.58696200
-2.67199997	0.00000000	3.17392500
-2.63199997	0.00000000	3.17392500
-2.59199997	0.00000000	1.58696200
-2.55199997	0.00000000	1.58696200
-2.51199997	0.00000000	1.58696200
-2.47199997	0.00000000	1.58696200
-2.43199997	0.00000000	0.00000000
-2.39199997	0.00000000	0.00000000
-2.35199997	0.00000000	-3.17392500
-2.31199997	0.00000000	-1.58696200
-2.27199997	0.00000000	0.00000000
-2.23199998	0.00000000	-1.58696200
-2.19199998	0.00000000	1.58696200
-2.15199998	0.00000000	1.58696200
-2.11199998	0.00000000	3.17392500
-2.07199998	0.00000000	1.58696200
-2.03199998	0.00000000	0.00000000
-1.99199998	0.00000000	0.00000000
-1.95199998	-0.00793481	1.58696200
