Time	Channel A	Channel B
(us)	(V)	(mV)

-5.01733302	-0.00793481	-9.52177400
-4.97733302	-0.01586962	-7.93481200
-4.93733302	-0.01586962	-6.34785000
-4.89733302	-0.01586962	-9.52177400
-4.85733302	-0.01586962	-6.34785000
-4.81733302	-0.00793481	-7.93481200
-4.77733303	-0.01586962	-9.52177400
-4.73733303	-0.01586962	-11.10874000
-4.69733303	-0.01586962	-11.10874000
-4.65733303	-0.01586962	-11.10874000
-4.61733303	-0.00793481	-9.52177400
-4.57733303	-0.01586962	-9.52177400
-4.53733303	-0.01586962	-9.52177400
-4.49733303	-0.01586962	-7.93481200
-4.45733303	-0.01586962	-9.52177400
-4.41733303	-0.01586962	-9.52177400
-4.37733303	-0.01586962	-11.10874000
-4.33733303	-0.01586962	-9.52177400
-4.29733303	-0.01586962	-7.93481200
-4.25733303	-0.01586962	-11.10874000
-4.21733303	-0.01586962	-9.52177400
-4.17733303	-0.01586962	-7.93481200
-4.13733303	-0.01586962	-7.93481200
-4.09733303	-0.00793481	-7.93481200
-4.05733303	-0.01586962	-7.93481200
-4.01733303	-0.01586962	-7.93481200
-3.97733303	-0.01586962	-7.93481200
-3.93733303	-0.01586962	-6.34785000
-3.89733303	-0.01586962	-7.93481200
-3.85733303	-0.01586962	-9.52177400
-3.81733303	-0.01586962	-9.52177400
-3.77733303	-0.01586962	-9.52177400
-3.73733303	-0.01586962	-9.52177400
-3.69733303	-0.01586962	-11.10874000
-3.65733303	-0.01586962	-11.10874000
-3.61733303	-0.01586962	-11.10874000
-3.57733303	-0.01586962	-11.10874000
-3.53733303	-0.01586962	-11.10874000
-3.49733303	-0.01586962	-11.10874000
-3.45733303	-0.01586962	-11.10874000
-3.41733303	-0.01586962	-9.52177400
-3.37733303	-0.01586962	-9.52177400
-3.33733303	-0.00793481	-9.52177400
-3.29733303	-0.01586962	-9.52177400
-3.25733303	-0.01586962	-7.93481200
-3.21733303	-0.01586962	-7.93481200
-3.17733303	-0.00793481	-9.52177400
-3.13733304	-0.01586962	-7.93481200
-3.09733304	-0.01586962	-9.52177400
-3.05733304	-0.01586962	-9.52177400
-3.01733304	-0.01586962	-11.10874000
-2.97733304	-0.01586962	-9.52177400
-2.93733304	-0.01586962	-9.52177400
-2.89733304	-0.01586962	-9.52177400
-2.85733304	-0.01586962	-4.76088700
-2.81733304	-0.01586962	-7.93481200
-2.77733304	-0.01586962	-11.10874000
-2.73733304	-0.01586962	-11.10874000
-2.69733304	-0.01586962	-11.10874000
-2.65733304	-0.01586962	-11.10874000
-2.61733304	-0.01586962	-9.52177400
-2.57733304	-0.01586962	-7.93481200
-2.53733304	-0.01586962	-9.52177400
-2.49733304	-0.01586962	-9.52177400
-2.45733304	-0.01586962	-12.69570000
-2.41733304	-0.01586962	-11.10874000
-2.37733304	-0.01586962	-11.10874000
-2.33733304	-0.01586962	-7.93481200
-2.29733304	-0.01586962	-7.93481200
-2.25733304	-0.01586962	-9.52177400
