Time	Channel A	Channel B
(us)	(V)	(mV)

-2.02041406	-0.01586962	-15.86962000
-2.00041406	-0.01586962	-15.86962000
-1.98041406	-0.01586962	-17.45659000
-1.96041406	-0.01586962	-15.86962000
-1.94041406	-0.01586962	-15.86962000
-1.92041406	-0.01586962	-15.86962000
-1.90041406	-0.01586962	-17.45659000
-1.88041406	-0.01586962	-15.86962000
-1.86041406	-0.01586962	-15.86962000
-1.84041406	-0.01586962	-17.45659000
-1.82041406	-0.02380444	-15.86962000
-1.80041406	-0.01586962	-14.28266000
-1.78041406	-0.01586962	-14.28266000
-1.76041406	-0.01586962	-12.69570000
-1.74041406	-0.01586962	-12.69570000
-1.72041406	-0.01586962	-14.28266000
-1.70041406	-0.01586962	-12.69570000
-1.68041406	-0.01586962	-14.28266000
-1.66041406	-0.01586962	-15.86962000
-1.64041406	-0.01586962	-15.86962000
-1.62041406	-0.01586962	-15.86962000
-1.60041406	-0.01586962	-17.45659000
-1.58041406	-0.01586962	-17.45659000
-1.56041406	-0.01586962	-17.45659000
-1.54041406	-0.01586962	-17.45659000
-1.52041406	-0.01586962	-17.45659000
-1.50041406	-0.01586962	-17.45659000
-1.48041406	-0.01586962	-17.45659000
-1.46041406	-0.01586962	-17.45659000
-1.44041406	-0.01586962	-15.86962000
-1.42041406	-0.01586962	-14.28266000
-1.40041406	-0.01586962	-15.86962000
-1.38041406	-0.01586962	-14.28266000
-1.36041406	-0.01586962	-15.86962000
-1.34041406	-0.01586962	-14.28266000
-1.32041406	-0.01586962	-14.28266000
-1.30041406	-0.01586962	-15.86962000
-1.28041406	-0.01586962	-14.28266000
-1.26041406	-0.01586962	-15.86962000
-1.24041406	-0.01586962	-17.45659000
-1.22041406	-0.01586962	-15.86962000
-1.20041406	-0.01586962	-17.45659000
-1.18041406	-0.01586962	-17.45659000
-1.16041406	-0.01586962	-17.45659000
-1.14041406	-0.01586962	-15.86962000
-1.12041406	-0.01586962	-15.86962000
-1.10041406	-0.01586962	-17.45659000
-1.08041406	-0.01586962	-15.86962000
-1.06041406	-0.01586962	-15.86962000
-1.04041406	-0.01586962	-14.28266000
-1.02041406	-0.01586962	-12.69570000
-1.00041406	-0.01586962	-14.28266000
-0.98041406	-0.01586962	-14.28266000
-0.96041406	-0.01586962	-15.86962000
-0.94041406	-0.01586962	-15.86962000
-0.92041406	-0.01586962	-17.45659000
-0.90041407	-0.01586962	-17.45659000
-0.88041407	-0.01586962	-15.86962000
-0.86041407	-0.01586962	-14.28266000
-0.84041407	-0.01586962	-15.86962000
-0.82041407	-0.01586962	-14.28266000
-0.80041407	-0.01586962	-15.86962000
-0.78041407	-0.01586962	-17.45659000
-0.76041407	-0.01586962	-17.45659000
-0.74041407	-0.01586962	-15.86962000
-0.72041407	-0.01586962	-14.28266000
-0.70041407	-0.01586962	-14.28266000
-0.68041407	-0.01586962	-12.69570000
-0.66041407	-0.01586962	-14.28266000
-0.64041407	-0.01586962	-14.28266000
