Time	Channel A	Channel B
(us)	(V)	(mV)

-1.99099895	-0.00793481	0.00000000
-1.97099895	-0.00793481	1.58696200
-1.95099895	-0.00793481	0.00000000
-1.93099895	-0.00793481	-1.58696200
-1.91099895	-0.00793481	-1.58696200
-1.89099895	-0.00793481	-3.17392500
-1.87099895	-0.00793481	-1.58696200
-1.85099895	-0.00793481	-3.17392500
-1.83099895	-0.00793481	-3.17392500
-1.81099895	-0.00793481	-4.76088700
-1.79099895	-0.00793481	-6.34785000
-1.77099895	-0.00793481	-4.76088700
-1.75099895	-0.00793481	-3.17392500
-1.73099895	-0.00793481	-3.17392500
-1.71099895	-0.00793481	-3.17392500
-1.69099896	-0.00793481	-1.58696200
-1.67099896	-0.00793481	-3.17392500
-1.65099896	-0.00793481	-3.17392500
-1.63099896	-0.00793481	-3.17392500
-1.61099896	-0.00793481	-3.17392500
-1.59099896	-0.00793481	-1.58696200
-1.57099896	-0.00793481	0.00000000
-1.55099896	-0.00793481	-1.58696200
-1.53099896	-0.00793481	-3.17392500
-1.51099896	-0.00793481	-1.58696200
-1.49099896	-0.00793481	-1.58696200
-1.47099896	-0.00793481	0.00000000
-1.45099896	-0.00793481	0.00000000
-1.43099896	-0.00793481	0.00000000
-1.41099896	-0.00793481	-1.58696200
-1.39099896	-0.00793481	-3.17392500
-1.37099896	-0.00793481	-1.58696200
-1.35099896	-0.00793481	-1.58696200
-1.33099896	-0.00793481	0.00000000
-1.31099896	-0.00793481	0.00000000
-1.29099896	-0.00793481	0.00000000
-1.27099896	-0.00793481	0.00000000
-1.25099896	-0.00793481	0.00000000
-1.23099896	-0.00793481	1.58696200
-1.21099896	-0.00793481	1.58696200
-1.19099896	-0.00793481	1.58696200
-1.17099896	-0.00793481	0.00000000
-1.15099896	-0.00793481	0.00000000
-1.13099896	-0.00793481	0.00000000
-1.11099896	-0.00793481	-1.58696200
-1.09099896	-0.00793481	-3.17392500
-1.07099896	-0.00793481	-3.17392500
-1.05099896	-0.00793481	-3.17392500
-1.03099896	-0.00793481	-3.17392500
-1.01099896	-0.00793481	-3.17392500
-0.99099896	-0.00793481	-3.17392500
-0.97099896	-0.00793481	-1.58696200
-0.95099896	-0.00793481	-1.58696200
-0.93099896	-0.00793481	1.58696200
-0.91099896	-0.00793481	1.58696200
-0.89099896	-0.00793481	1.58696200
-0.87099896	-0.00793481	0.00000000
-0.85099896	-0.00793481	0.00000000
-0.83099896	-0.00793481	-1.58696200
-0.81099896	-0.00793481	-1.58696200
-0.79099896	-0.00793481	-3.17392500
-0.77099896	-0.00793481	-3.17392500
-0.75099896	-0.00793481	-3.17392500
-0.73099896	-0.00793481	-4.76088700
-0.71099896	-0.00793481	-4.76088700
-0.69099896	-0.00793481	-3.17392500
-0.67099896	-0.00793481	-1.58696200
-0.65099896	-0.00793481	-1.58696200
-0.63099896	-0.00793481	-1.58696200
-0.61099896	-0.00793481	-1.58696200
-0.59099896	-0.00793481	-3.17392500
-0.57099896	0.00000000	-1.58696200
